Year,EducationHistory,FirstGen,GraduationYear,ApproxAge,Masters,PhD,GraduateStudent,STEM,SocialScience,Humanities
11,"Wellesley College, Bachelor's Degree, 2011, Architecture",0,2011,33,0,0,0,0,0,0
11,"Wellesley College, Bachelor's Degree, 2011, Computer Science, Economics",0,2011,33,0,0,0,1,1,0
11,"Wellesley College, Bachelor's Degree, 2011, Women's Studies, Biological Sciences minor, Concordia University, Montreal, Canada, MBA - Master of Business Administration, 2021",0,2011,33,1,0,0,0,0,0
11,"Wellesley College, B.A., 2011, International Relations: Political Science, The University of the South, Master of Arts - MA, 2016, Theology and the Environment, The Lawrenceville School, High School, 2007",0,2011,33,1,0,0,0,1,0
11,"Wellesley College, Bachelor's Degree, 2011, Internatnl Relations-Pols Sci, Women's & Gender Studies minor, Johns Hopkins University, Master's Degree, 2014, Johns Hopkins University, PhD - Doctor of Philosophy, Health Systems",0,2011,33,1,1,0,0,0,1
11,"Wellesley College, Bachelor's Degree, 2011, Cognitive&Linguistic Sciences, English minor",0,2011,33,0,0,0,0,0,1
11,"Wellesley College, Bachelor's Degree, 2011, German Language & Lit, History, University of St. Andrews, St. Andrews Scotland, PhD - Doctor of Philosophy, 2021, Modern History, Trinity College-Dublin, Master's Degree, 2015, Modern History, Leipzig University, Master's Degree, 2013",0,2011,33,1,1,0,0,1,1
11,"Wellesley College, B.A., 2011, Comparative Literature, Columbia University in the City of New York, Masters in Science, 2012, Narrative Medicine, School for International Training, International Honors Program, 2010, Trans-national Study Abroad Semester, The Wheatley School , 2007, The Ohio State University, June 2014 Project Narrative Fellow ",0,2011,33,1,0,0,0,0,0
11,"Wellesley College, Bachelor's Degree, 2011, Art History",0,2011,33,0,0,0,0,1,1
11,"Wellesley College, Bachelor's Degree, 2011, Economics, Spanish, Harvard University, Master's Degree, 2016, Health Policy, Economics",0,2011,33,1,0,0,0,1,1
11,"Wellesley College, Bachelor's Degree, 2011, Political Science, English minor, Georgetown University, Graduate, 2018, Security Studies",0,2011,33,0,0,0,0,1,1
11,"Wellesley College, Bachelor's Degree, 2011, Economics, Women's & Gender Studies, University of Michigan - Ann Arbor, MBA - Master of Business Administration, 2017, School of Business: Marketing, Business Strategy",0,2011,33,1,0,0,0,1,0
11,"Wellesley College, Bachelor's Degree, 2011, Political Science, American Studies",0,2011,33,0,0,0,0,1,1
11,"Wellesley College, Bachelor's Degree, 2011, Geosciences, Music minor, Pennsylvania State Univ, Master's Degree, 2015, Geology",0,2011,33,1,0,0,1,0,1
11,"Wellesley College, Bachelor's Degree, 2011, Art History",0,2011,33,0,0,0,0,1,1
11,"Wellesley College, Bachelor's Degree, 2011, Economics, French",0,2011,33,0,0,0,0,1,1
11,"Wellesley College, Bachelor's Degree, 2011, Classical Civilization, Comparative Literature, Harvard (Massachusetts), PhD - Doctor of Philosophy, 2020, Comparative Literature, Brandeis University, Master's Degree",0,2011,33,1,1,0,0,0,1
11,"Wellesley College, Bachelor's Degree, 2011, Women's & Gender Studies",0,2011,33,0,0,0,0,0,0
11,"Wellesley College, Bachelor of Arts, 2011, American Studies and Spanish			   	   2011, Saratoga High School",0,2011,33,0,0,0,0,0,1
11,"Wellesley College, Bachelor's Degree, 2011, Economics, Media Arts and Sciences, Brandeis University, Graduate, 2012, International Economics & Finance",0,2011,33,0,0,0,0,1,0
11,No school provided.,0,2011,33,0,0,0,0,0,0
12,"Wellesley College, Bachelor's Degree, 2012, Anthropology, History, University of Chicago, Master's Degree, 2016",1,2012,32,1,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Biological Sciences, Economics",1,2012,32,0,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Psychology, High Tech High Graduate School of Education, Master's Degree",1,2012,32,1,0,0,0,1,0
12,"FW Springstead High School, 2008, Wellesley College, Bachelor's Degree, 2012, Economics, Wellesley College, Bachelor of Arts (B.A.), 2012, Economics, Massachusetts Institute of Technology, Cross-enrolled, 2012, F.W. OLIN GRADUATE SCHOOL OF BUSINESS, Master of Business Administration - MBA, 2020, Babson, MBA - Master of Business Administration, 2021",1,2012,32,1,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, History, Spanish",1,2012,32,0,0,0,0,1,1
12,"Wellesley College, Bachelor's Degree, 2012, Political Science, Philosophy minor, Georgetown University Law Center, JD - Juris Doctor, 2018",1,2012,32,0,0,0,0,1,1
12,"Wellesley College, Bachelor's Degree, 2012, Indiv-Peace & Justice Studies, Africana Studies minor",1,2012,32,0,0,0,0,0,1
12,"Wellesley College, Bachelor's Degree, 2012, East Asian Studies, English, University of California, Berkeley, Master's Degree, 2013, Asian Studies",1,2012,32,1,0,0,0,0,1
12,"Massachusetts Institute of Technology - Sloan School of Management, Visiting Student, 2011, Course 15: Marketing Management, Wellesley College, Bachelor’s Degree, 2012, Economics, Psychology",1,2012,32,0,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Art History, Cinema and Media Studies, Columbia University, Master's Degree, 2014, Film Studies",1,2012,32,1,0,0,0,1,1
12,"Wellesley College, Bachelor's Degree, 2012, Environmental Studies, Medieval/Renaissance Studies",1,2012,32,0,0,0,1,0,0
12,"Wellesley College, Bachelor's Degree, 2012, Russian, Seattle University, Master's Degree, 2018, Nurse Midwifery",1,2012,32,1,0,0,0,0,1
12,"Wellesley College, Bachelor's Degree, 2012, Political Science, Minor: Chemistry",1,2012,32,0,0,0,1,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Bioinformatics, Massachusetts Institute of Technology (MIT), PhD - Doctor of Philosophy, 2018, Computational Biology and Bioinformatics",1,2012,32,0,1,0,1,0,1
12,"Wellesley College, Bachelor's Degree, 2012, Italian Studies",1,2012,32,0,0,0,0,0,1
12,"Wellesley College, Bachelor's Degree, 2012, Indiv-Peace & Justice Studies, Tufts University, Master's Degree, 2020, Urban Planning, Social Welfare, Environmental Economics & Policy, Urban Studies and Community Development",1,2012,32,1,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Art History, The Courtauld Institute, Master's Degree, 2014, Art History, Art Conservation",1,2012,32,1,0,0,0,1,1
12,"Wellesley College, Bachelor's Degree, 2012, Media Arts and Sciences",1,2012,32,0,0,0,0,0,0
12,"Wellesley College, Bachelor's Degree, 2012, Economics, Spanish, The Johns Hopkins University - Paul H. Nitze School of Advanced International Studies (SAIS), Master's Degree, 2017, International Economics",0,2012,32,1,0,0,0,1,1
12,"Wellesley College, Bachelor's Degree, 2012, Indiv-Health and Society, Finger Lakes School of Acupuncture and Oriental Medicine, Master's Degree, 2016, New York Chiropractic College, Other, 2016, Doctorate of Chiropractic",0,2012,32,1,0,0,1,0,0
12,"Wellesley College, Bachelor's Degree, 2012, Psychology, University of Pennsylvania - The Wharton School, MBA - Master of Business Administration, 2019, ENTREPRENEURSHIP & INNOVATION,, OPERATIONS, INFORMATION AND DECISIONS",0,2012,32,1,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Art History, East Asian Studies, Fordham University - Law School, JD - Juris Doctor, 2021, Juris Doctor",0,2012,32,0,0,0,0,1,1
12,"Wellesley College, Bachelor's Degree, 2012, Philosophy",0,2012,32,0,0,1,0,0,1
12,"Wellesley College, Bachelor's Degree, 2012, Religion, English minor",0,2012,32,0,0,0,0,0,1
12,"Wellesley College, Bachelor's Degree, 2012, Biological Sciences, Spanish, University of Arkansas for Medical Sciences, Master's Degree, 2020, GENETIC COUNSELING (GENC)",0,2012,32,1,0,0,0,0,1
12,"Wellesley College, Bachelor's Degree, 2012, Environmental Studies, History minor, Lewis & Clark Coll, JD - Juris Doctor, 2015, Law",0,2012,32,0,0,0,1,1,0
12,"Wellesley College, Bachelor of Arts, 2012, Comparative Literature (English and Spanish), Wellesley College, Bachelor's Degree, 2012, Comparative Literature, University of South Florida Muma College of Business, 2021, Diversity, Equity and Inclusion in the Workplace, Teachers College of Columbia University, Master of Arts - MA, 2019, Social-Organizational Psychology, Columbia University in the City of New York, Business, 2015",0,2012,32,1,0,0,0,1,1
12,"Wellesley College, Bachelor's Degree, 2012, English",0,2012,32,0,0,0,0,0,1
12,"Wellesley College, Bachelor's Degree, 2012, Sociology, Spanish",0,2012,32,0,0,0,0,1,1
12,"Wellesley College, Bachelor's Degree, 2012, History, Spanish",0,2012,32,0,0,0,0,1,1
12,"Wellesley College, Bachelor's Degree, 2012, Internatnl Relations-Pols Sci",0,2012,32,0,0,0,0,0,0
12,"Wellesley College, Bachelor's Degree, 2012, German Language & Lit, Neuroscience, California State Univ. Chico, Master's Degree",0,2012,32,1,0,0,1,0,1
12,"Wellesley College, Bachelor's Degree, 2012, Comparative Literature, Biological Sciences minor, King's College London, Master's Degree, 2017",0,2012,32,1,0,0,0,0,0
12,"Wellesley College, Bachelor's Degree, 2012, Chinese Language & Literature, Sociology",0,2012,32,0,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Neuroscience",0,2012,32,0,0,0,1,0,0
12,"Wellesley College, BA, 2012, Chemistry/Middle Eastern Studies, Wellesley College, Bachelor's Degree, 2012, Chemistry, Middle Eastern Studies, New York University - Leonard N. Stern School of Business, Master of Business Administration (MBA), 2018, New York University Stern School of Business, MBA - Master of Business Administration, 2018",0,2012,32,1,0,0,1,0,0
12,"Wellesley College, Bachelor's Degree, 2012, American Studies",0,2012,32,0,0,0,0,0,1
12,"Wellesley College, Bachelor's Degree, 2012, Mathematics, Computer Science minor, Boston Univ, Master's Degree, 2016, Teaching, Mathematics",0,2012,32,1,0,0,1,0,0
12,"Wellesley College, Bachelor's Degree, 2012, Environmental Studies, Johns Hopkins University, Doctorate Degree, 2024, History",0,2012,32,0,0,0,1,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Economics, Political Science",0,2012,32,0,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Anthropology, History, University of Chicago, Master's Degree, 2016",0,2012,32,1,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Indiv-Peace & Justice Studies, Women's & Gender Studies minor",0,2012,32,0,0,0,0,0,0
12,"Wellesley College, Bachelor's Degree, 2012, Biological Sciences, Economics",0,2012,32,0,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Economics",0,2012,32,0,0,0,0,1,0
12,"Wellesley College, Bachelor of Arts, 2012, Biological Sciences and Economics, Wright State University, Master of Science (MS), 2015, Anatomy - Teacher Education",0,2012,32,1,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Mathematics, International Relations, Stanford Law School, JD - Juris Doctor, 2016",0,2012,32,0,0,0,1,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Computer Science, Mathematics minor, Univ Tulsa, PhD - Doctor of Philosophy, 2017, Computer Science, Southern Methodist Univ, Master's Degree, 2015, Computer Science",0,2012,32,1,1,0,1,0,1
12,"Wellesley College, Bachelor's Degree, 2012, Astrophysics",0,2012,32,0,0,0,0,0,0
12,"Wellesley College, Bachelor's Degree, 2012, Internatnl Relations- History",0,2012,32,0,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Psychology, High Tech High Graduate School of Education, Master's Degree",0,2012,32,1,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Chemistry, University of Illinois-Urbana, Master's Degree, 2015, Chemistry",0,2012,32,1,0,0,1,0,0
12,"Wellesley College, Bachelor's Degree, 2012, Art Studio, Media Arts and Sciences, Northeastern University, Master's Degree, 2016, Nonprofit Leadership and Management",0,2012,32,1,0,0,0,0,1
12,"Wellesley College, Bachelor's Degree, 2012, Economics, Chinese Language and Literature",0,2012,32,0,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Art History, Economics minor, College of William and Mary, JD - Juris Doctor, 2019, Tufts University, Master's Degree, 2015, Art History",0,2012,32,1,0,0,0,1,1
12,"Wellesley College, Bachelor's Degree, 2012, Political Science, Theatre Studies",0,2012,32,0,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Psychology",0,2012,32,0,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2013, Architecture, Massachusetts Institute of Technology (MIT), Bachelor's Degree, 2013, Urban Planning",0,2012,32,0,0,0,0,0,0
12,"Wellesley College, Bachelor's Degree, 2012, Mathematics, Women's & Gender Studies minor, Rosalind Franklin University (Illinois), MD - Doctor of Medicine, 2020, Doctor of Medicine, Univ Washington, Master's Degree, 2016, Public Health",0,2012,32,1,0,0,1,0,0
12,"Wellesley College, Bachelor's Degree, 2012, Art History, Cinema and Media Studies, Columbia University, Master's Degree, 2014, Film Studies",0,2012,32,1,0,0,0,1,1
12,"Wellesley College, Bachelor's Degree, 2012, Neuroscience, Art Studio minor, University of Alcala, Henares, Instituto Franklin, Master's Degree, 2020, Bilingual And Multicultural Education",0,2012,32,1,0,0,1,1,1
12,"Wellesley College, Bachelor's Degree, 2011, Economics, Babson, MBA - Master of Business Administration, 2018, Business Administration",0,2012,32,1,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, History,, Mathematics, University of Chicago, MBA - Master of Business Administration, 2018, Business Administration",0,2012,32,1,0,0,1,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Sociology",0,2012,32,0,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Biological Sciences, Psychology minor, Emory Univ, MBA - Master of Business Administration, 2017, Emory Univ, MD - Doctor of Medicine, 2017, Physical Therapy",0,2012,32,1,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, International Relations, Duke University, Master's Degree, 2015, Environmental policy&Economics",0,2012,32,1,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Economics, English, University of California Berkeley, PhD - Doctor of Philosophy, 2020, Business Economics",0,2012,32,0,1,0,0,1,1
12,"Wellesley College, Bachelor's Degree, 2012, Psychology, University of Miami, Master's Degree, 2019, School of Education: Marriage and Family Therapy",0,2012,32,1,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012",0,2012,32,0,0,0,0,0,0
12,"Wellesley College, Bachelor of Arts (B.A.), 2012, History & French, University of Colorado at Boulder, JD - Juris Doctor, 2019, Law",0,2012,32,0,0,0,0,1,1
12,"Wellesley College, Bachelor's Degree, 2012, Economics",0,2012,32,0,0,0,0,1,0
12,"Wellesley College, Bachelor's Degree, 2012, Psychology, Music minor, Fuller Theological Seminary, Other, 2019, Clinical Psychology, Fuller Theological Seminary, Master's Degree, 2016, Clinical Psychology",0,2012,32,1,0,0,0,1,1
12,"Wellesley College, Bachelor's Degree, 2012, Internatnl Relations- History",0,2012,32,0,0,0,0,1,0
13,"Wellesley College, Bachelor's Degree, 2013, Economics, Psychology minor",1,2013,31,0,0,0,0,1,0
13,"Wellesley College, Bachelor's Degree, 2013, French, Indiv-Peace & Justice Studies, Trinity College-Dublin, Master's Degree, 2015, International Peace Studies",1,2013,31,1,0,0,0,0,1
13,"Wellesley College, Bachelor's Degree, 2013, Computer Science, Harvard Extension, 2014",1,2013,31,0,0,0,1,0,0
13,"University of Massachusetts Amherst, Bachelor's Degree, 2011, Biological Sciences, Wellesley College, Bachelor's Degree, 2013, Biological Sciences",1,2013,31,0,0,0,0,0,0
13,"Wellesley College, Bachelor's Degree, 2013, Africana Studies, English minor, Edinboro University of PA, Master's Degree, 2015, Early Childhood Education; Teaching, Elementary Education",1,2013,31,1,0,0,0,1,1
13,"Wellesley College, Bachelor's Degree, 2013, Sociology, History minor, Stanford University, Master's Degree, 2016, Sociology",1,2013,31,1,0,0,0,1,0
13,"Wellesley College, Bachelor's Degree, 2013, Political Science and International Relations",1,2013,31,0,0,0,0,1,0
13,"Wellesley College, Bachelor's Degree, 2013, Psychology, University of Pennsylvania (UPenn), Master's Degree, 2018, Positive Psychology",1,2013,31,1,0,0,0,1,0
13,"Wellesley College, Bachelor's Degree, 2013, Economics, Spanish",1,2013,31,0,0,0,0,1,1
13,"Wellesley College, Bachelor's Degree, 2013, American Studies, Psychology",1,2013,31,0,0,0,0,1,1
13,"Glenbrook North High School, High School Diploma, 2009, FREIE UNIVERSITÄT Berlin, History, 2012, Art History, Psychology, Culture, Wellesley College, Bachelor's Degree, 2013, Psychology, German Language & Lit minor, Wellesley College, Bachelor of Arts (B.A.), 2013, Psychology; German Language and Culture",1,2013,31,0,0,0,0,1,1
